
10,5,2015-11-15,29-134,NOP,@,NYK,L (-8),1,12:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-4,1.3
11,,2015-11-17,29-136,NOP,,DEN,L (-17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,,2015-11-18,29-137,NOP,@,OKC,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,6,2015-11-20,29-139,NOP,,SAS,W (+14),1,11:52,0,0,,0,0,,1,2,.500,1,6,7,0,0,0,1,2,1,1.3,-5,9.3
14,7,2015-11-22,29-141,NOP,,PHO,W (+6),1,14:41,0,0,,0,0,,2,2,1.000,0,4,4,0,0,0,1,0,2,2.2,+3,6.5
15,8,2015-11-25,29-144,NOP,@,PHO,W (+6),1,10:28,0,1,.000,0,0,,0,2,.000,1,2,3,0,0,1,1,2,0,-1.3,-5,5.3
16,9,2015-11-27,29-146,NOP,@,LAC,L (-21),1,16:03,1,1,1.000,0,0,,1,2,.500,1,9,10,0,0,0,0,2,3,4.9,-10,15.5
17,10,2015-11-28,29-147,NOP,@,UTA,L (-14),1,7:55,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-2.5,-16,2.0
18,11,2015-12-01,29-150,NOP,,MEM,L (-9),0,5:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-10,0.0
19,12,2015-12-02,29-151,NOP,@,HOU,L (-7),1,21:36,3,6,.500,0,0,,0,0,,3,1,4,1,0,0,2,4,6,2.5,-5,11.5
20,13,2015-12-04,29-153,NOP,,CLE,W (+6),1,25:01,1,2,.500,0,0,,4,6,.667,2,3,5,1,2,0,1,3,6,7.0,+5,17.3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
21,14,2015-12-07,29-156,NOP,,BOS,L (-18),1,10:08,0,1,.000,0,0,,3,4,.750,1,1,2,0,1,0,0,0,3,3.9,-7,7.5
22,15,2015-12-11,29-160,NOP,,WAS,W (+2),1,8:50,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-0.7,0,2.0
23,16,2015-12-12,29-161,NOP,@,CHI,L (-4),0,12:32,3,3,1.000,0,0,,0,0,,1,3,4,2,1,0,0,4,6,7.5,+9,16.0
24,17,2015-12-14,29-163,NOP,@,POR,L (-4),0,8:43,0,0,,0,0,,2,4,.500,1,2,3,0,0,1,0,3,2,2.0,+11,7.8
25,18,2015-12-16,29-165,NOP,@,UTA,W (+10),1,19:51,1,2,.500,0,0,,0,0,,1,4,5,0,0,0,0,2,2,2.1,+1,8.3
26,19,2015-12-18,29-167,NOP,@,PHO,L (-16),1,21:12,2,3,.667,0,0,,0,0,,3,3,6,1,1,0,1,3,4,5.2,-9,14.5
27,20,2015-12-20,29-169,NOP,@,DEN,W (+5),1,17:12,2,2,1.000,0,0,,1,2,.500,2,2,4,1,0,0,1,3,5,4.5,+16,11.0
28,21,2015-12-23,29-172,NOP,,POR,W (+26),1,25:12,2,3,.667,0,0,,0,0,,1,4,5,1,0,2,0,5,4,4.7,+17,15.8
29,22,2015-12-25,29-174,NOP,@,MIA,L (-6),1,18:11,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,1,0,2,2.3,-3,6.8
30,23,2015-12-26,29-175,NOP,,HOU,W (+2),1,22:31,2,4,.500,0,0,,6,6,1.000,2,6,8,0,0,2,1,2,10,10.8,0,23.5
31,24,2015-12-28,29-177,NOP,@,ORL,L (-15),1,15:07,1,2,.500,0,0,,0,2,.000,1,4,5,0,0,0,1,2,2,0.3,-13,7.8
32,25,2015-12-31,29-180,NOP,,LAC,L (-6),1,20:32,2,2,1.000,0,0,,0,0,,1,7,8,0,0,0,1,1,4,4.8,+7,13.5
33,26,2016-01-02,29-182,NOP,@,DAL,W (+7),1,19:45,0,0,,0,0,,1,2,.500,2,1,3,1,0,0,4,3,1,-2.2,+8,4.3
34,27,2016-01-06,29-186,NOP,,DAL,L (-9),1,18:55,3,6,.500,0,0,,0,0,,6,1,7,0,0,2,2,0,6,6.9,+3,17.8
35,28,2016-01-08,29-188,NOP,,IND,L (-5),1,15:56,0,1,.000,0,0,,1,2,.500,0,5,5,1,1,0,2,2,1,0.3,-6,9.8
36,29,2016-01-10,29-190,NOP,@,LAC,L (-3),1,26:00,2,4,.500,0,0,,4,6,.667,2,9,11,2,0,0,1,3,8,8.5,-7,24.3
37,30,2016-01-12,29-192,NOP,@,LAL,L (-4),1,17:43,0,3,.000,0,0,,1,2,.500,2,11,13,2,1,1,0,1,1,5.9,+7,24.3
38,31,2016-01-13,29-193,NOP,@,SAC,W (+12),1,28:33,4,9,.444,0,0,,0,0,,8,5,13,0,0,0,2,5,8,6.4,-2,23.3
39,32,2016-01-15,29-195,NOP,,CHO,W (+2),1,13:33,0,1,.000,0,0,,1,2,.500,1,2,3,0,0,1,1,1,1,0.5,-4,6.3
40,33,2016-01-18,29-198,NOP,@,MEM,L (-2),1,20:15,4,4,1.000,0,0,,0,0,,2,4,6,0,0,0,0,2,8,8.6,-1,15.5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
41,34,2016-01-19,29-199,NOP,,MIN,W (+15),1,11:19,1,4,.250,0,0,,0,0,,3,5,8,0,1,0,2,1,2,1.8,-3,13.0
42,35,2016-01-21,29-201,NOP,,DET,W (+16),1,19:33,4,5,.800,0,0,,4,4,1.000,4,4,8,0,0,1,0,1,12,14.4,+7,24.0
43,36,2016-01-23,29-203,NOP,,MIL,W (+17),1,18:37,2,4,.500,0,0,,0,0,,4,4,8,0,0,0,1,2,4,4.2,-4,13.5
44,37,2016-01-25,29-205,NOP,,HOU,L (-1),1,6:17,1,1,1.000,0,0,,1,2,.500,1,1,2,0,0,0,0,0,3,3.3,-9,5.5
45,38,2016-01-28,29-208,NOP,,SAC,W (+9),1,26:55,4,6,.667,0,0,,0,0,,4,9,13,0,0,4,2,3,8,10.5,+6,31.3
46,39,2016-01-30,29-210,NOP,,BRK,W (+2),1,24:48,3,5,.600,0,0,,0,0,,3,8,11,0,0,3,1,3,6,8.1,-3,25.3
47,40,2016-02-01,29-212,NOP,,MEM,L (-15),1,20:08,3,7,.429,0,0,,0,2,.000,4,4,8,0,0,0,0,2,6,4.7,+2,16.0
48,41,2016-02-03,29-214,NOP,@,SAS,L (-13),1,20:07,3,4,.750,0,0,,0,1,.000,3,8,11,0,0,0,1,1,6,7.1,+10,19.3
49,42,2016-02-04,29-215,NOP,,LAL,L (-3),1,15:11,0,0,,0,0,,0,0,,1,7,8,0,0,0,0,2,0,2.0,-8,10.0
50,43,2016-02-06,29-217,NOP,@,CLE,L (-15),1,29:18,3,4,.750,0,0,,0,0,,4,8,12,2,0,0,0,2,6,10.2,-7,24.0
51,44,2016-02-08,29-219,NOP,@,MIN,W (+14),1,17:00,2,3,.667,0,0,,0,2,.000,4,4,8,0,0,0,0,1,4,5.5,-1,14.0
52,45,2016-02-10,29-221,NOP,,UTA,W (+4),1,17:21,2,3,.667,0,0,,0,3,.000,3,5,8,0,1,0,1,1,4,4.7,-9,15.5
53,46,2016-02-11,29-222,NOP,@,OKC,L (-26),1,18:08,1,1,1.000,0,0,,0,0,,0,4,4,0,0,0,0,2,2,2.1,-6,7.0
54,47,2016-02-19,29-230,NOP,,PHI,W (+7),1,19:13,4,6,.667,0,0,,1,2,.500,7,7,14,0,1,0,1,3,9,11.8,-9,28.0
55,48,2016-02-21,29-232,NOP,@,DET,W (+5),1,7:11,2,3,.667,0,0,,1,2,.500,0,1,1,0,0,0,0,1,5,3.2,+1,6.3
56,,2016-02-23,29-234,NOP,@,WAS,L (-20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
57,,2016-02-25,29-236,NOP,,OKC,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,,2016-02-27,29-238,NOP,,MIN,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,,2016-03-02,29-242,NOP,@,HOU,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,,2016-03-03,29-243,NOP,,SAS,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
61,49,2016-03-05,29-245,NOP,,UTA,L (-12),1,24:46,1,2,.500,0,0,,2,2,1.000,2,4,6,1,0,1,0,2,4,6.2,+12,15.0
62,50,2016-03-07,29-247,NOP,,SAC,W (+3),1,13:32,0,2,.000,0,0,,0,0,,2,1,3,0,0,0,2,4,0,-3.3,-8,2.8
63,51,2016-03-09,29-249,NOP,@,CHO,L (-9),1,6:04,0,0,,0,0,,0,0,,0,1,1,2,1,0,0,2,0,1.9,-12,6.3
64,52,2016-03-11,29-251,NOP,@,MEM,L (-7),1,12:52,0,2,.000,0,0,,0,0,,2,3,5,0,0,0,0,1,0,0.5,+8,6.3
65,53,2016-03-12,29-252,NOP,@,MIL,L (-11),1,6:08,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,1,1,0,-0.8,-8,3.3
66,,2016-03-14,29-254,NOP,@,GSW,L (-18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,54,2016-03-16,29-256,NOP,@,SAC,W (+15),1,21:29,2,3,.667,0,0,,1,2,.500,1,3,4,1,1,0,0,1,5,6.2,-1,13.5
68,55,2016-03-18,29-258,NOP,,POR,L (-5),1,12:39,1,2,.500,0,0,,0,0,,0,2,2,0,0,1,0,2,2,1.5,-12,6.5
69,56,2016-03-20,29-260,NOP,,LAC,W (+4),1,29:46,6,9,.667,0,0,,3,5,.600,1,13,14,2,0,0,3,4,15,11.7,+7,35.5
70,57,2016-03-22,29-262,NOP,,MIA,L (-14),1,20:56,3,6,.500,0,0,,2,5,.400,1,8,9,0,1,0,0,1,8,7.5,-2,21.3
71,58,2016-03-24,29-264,NOP,@,IND,L (-8),1,23:53,1,4,.250,0,0,,0,2,.000,1,14,15,0,0,0,1,1,2,2.3,-13,20.3
72,59,2016-03-26,29-266,NOP,,TOR,L (-24),1,23:42,2,6,.333,0,0,,3,6,.500,2,5,7,0,2,0,0,0,7,7.3,-25,19.8
73,60,2016-03-28,29-268,NOP,,NYK,W (+8),1,7:41,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,2,1,2,-0.1,-6,4.8
74,61,2016-03-30,29-270,NOP,@,SAS,L (-8),1,25:22,1,3,.333,0,0,,0,2,.000,1,8,9,0,0,0,0,1,2,2.2,-19,13.3
75,62,2016-03-31,29-271,NOP,,DEN,W (+6),1,15:01,0,1,.000,0,0,,0,0,,1,3,4,1,0,0,0,0,0,1.6,-6,6.5
76,63,2016-04-03,29-274,NOP,@,BRK,W (+19),1,4:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,2,0,-2.8,-5,-1.0
77,,2016-04-05,29-276,NOP,@,PHI,L (-14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,64,2016-04-06,29-277,NOP,@,BOS,L (-7),1,14:22,0,2,.000,0,0,,2,2,1.000,2,2,4,0,0,0,3,3,2,-1.6,-18,5.5
79,65,2016-04-08,29-279,NOP,,LAL,W (+8),1,17:55,0,1,.000,0,0,,1,2,.500,2,5,7,1,0,0,1,2,1,1.7,+7,10.8
80,66,2016-04-09,29-280,NOP,,PHO,L (-21),1,13:30,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,1,2,0,-1.6,-16,3.3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,DFS
81,67,2016-04-11,29-282,NOP,,CHI,L (-5),1,24:00,6,8,.750,0,0,,2,4,.500,2,5,7,1,3,0,1,1,14,15.2,+4,29.8
82,68,2016-04-13,29-284,NOP,@,MIN,L (-35),1,32:06,10,13,.769,0,0,,4,6,.667,3,8,11,1,1,0,2,1,24,21.9,-14,41.8
